long,latt,location
0.01441,52.25006,"0.01441,52.25006"
0.45352,52.07647,"0.45352,52.07647"
0.18245,52.21241,"0.18245,52.21241"
0.66516,52.45684,"0.66516,52.45684"
0.75292,52.24809,"0.75292,52.24809"
0.11141,52.25646,"0.11141,52.25646"
0.17279,52.27816,"0.17279,52.27816"
0.12168,52.15534,"0.12168,52.15534"
0.39806,52.25995,"0.39806,52.25995"
1.30825,52.62408,"1.30825,52.62408"
0.90842,52.23455,"0.90842,52.23455"
-0.03665,52.06061,"-0.03665,52.06061"
-0.03127,52.17799,"-0.03127,52.17799"
0.1133,52.24471,"0.1133,52.24471"
-0.07846,52.219,"-0.07846,52.219"
0.71202,52.25453,"0.71202,52.25453"
0.11883,52.1699,"0.11883,52.1699"
0.40473,52.24384,"0.40473,52.24384"
0.15287,52.1442,"0.15287,52.1442"
0.53469,52.33841,"0.53469,52.33841"
0.5222,52.41927,"0.5222,52.41927"
0.43579,52.07843,"0.43579,52.07843"
0.04662,52.06893,"0.04662,52.06893"
0.05425,52.06694,"0.05425,52.06694"
-0.03295,52.05394,"-0.03295,52.05394"
-0.03295,52.05394,"-0.03295,52.05394"
0.01005,52.31578,"0.01005,52.31578"
0.74556,52.2397,"0.74556,52.2397"
0.86543,52.23624,"0.86543,52.23624"
-0.05877,52.21349,"-0.05877,52.21349"
0.55739,52.2564,"0.55739,52.2564"
0.13907,52.2099,"0.13907,52.2099"
0.08528,52.25283,"0.08528,52.25283"
-0.02388,52.20766,"-0.02388,52.20766"
0.13341,52.09168,"0.13341,52.09168"
0.13341,52.09168,"0.13341,52.09168"
0.8898,52.22312,"0.8898,52.22312"
-0.03358,52.05728,"-0.03358,52.05728"
0.2084,52.34915,"0.2084,52.34915"
0.93982,52.43929,"0.93982,52.43929"
0.83531,52.41297,"0.83531,52.41297"
0.63533,52.20224,"0.63533,52.20224"
0.19932,52.17519,"0.19932,52.17519"
0.19932,52.17519,"0.19932,52.17519"
0.01299,52.31573,"0.01299,52.31573"
0.01299,52.31573,"0.01299,52.31573"
0.22378,52.12627,"0.22378,52.12627"
0.15151,52.24491,"0.15151,52.24491"
0.23962,52.02554,"0.23962,52.02554"
0.08056,52.21411,"0.08056,52.21411"
0.12182,52.20534,"0.12182,52.20534"
-0.0303,52.25828,"-0.0303,52.25828"
0.06351,52.25648,"0.06351,52.25648"
0.11724,52.17567,"0.11724,52.17567"
0.11684,52.23431,"0.11684,52.23431"
0.12616,52.23579,"0.12616,52.23579"
0.11282,52.21536,"0.11282,52.21536"
0.13724,52.21463,"0.13724,52.21463"
0.74697,52.24103,"0.74697,52.24103"
0.01015,52.09096,"0.01015,52.09096"
0.29603,52.17944,"0.29603,52.17944"
0.25071,52.40928,"0.25071,52.40928"
0.124,52.21413,"0.124,52.21413"
0.71325,52.25444,"0.71325,52.25444"
0.7209,52.4041,"0.7209,52.4041"
0.26809,52.03051,"0.26809,52.03051"
0.3057,52.45903,"0.3057,52.45903"
0.18877,52.06251,"0.18877,52.06251"
0.18877,52.06251,"0.18877,52.06251"
0.24399,52.02298,"0.24399,52.02298"
0.19692,51.9468,"0.19692,51.9468"
0.29922,52.45889,"0.29922,52.45889"
0.29922,52.45889,"0.29922,52.45889"
-0.05301,52.03186,"-0.05301,52.03186"
0.11394,52.23192,"0.11394,52.23192"
0.21032,52.18142,"0.21032,52.18142"
0.16831,52.1044,"0.16831,52.1044"
-0.02179,52.00849,"-0.02179,52.00849"
0.4356,52.07162,"0.4356,52.07162"
0.46508,52.22822,"0.46508,52.22822"
0.61757,52.19145,"0.61757,52.19145"
-0.10617,52.22857,"-0.10617,52.22857"
0.52817,52.34359,"0.52817,52.34359"
0.69477,52.25807,"0.69477,52.25807"
-0.09077,52.03407,"-0.09077,52.03407"
0.71158,52.26937,"0.71158,52.26937"
0.22156,52.12535,"0.22156,52.12535"
-0.00866,52.26889,"-0.00866,52.26889"
-0.00866,52.26889,"-0.00866,52.26889"
0.16462,52.19452,"0.16462,52.19452"
0.30022,52.1889,"0.30022,52.1889"
0.15177,52.18199,"0.15177,52.18199"
0.15177,52.18199,"0.15177,52.18199"
0.15343,52.18718,"0.15343,52.18718"
0.20905,52.36381,"0.20905,52.36381"
0.20959,52.36254,"0.20959,52.36254"
0.70268,52.2435,"0.70268,52.2435"
0.21226,52.1332,"0.21226,52.1332"
0.7033,52.26356,"0.7033,52.26356"
0.13204,52.21689,"0.13204,52.21689"
0.13204,52.21689,"0.13204,52.21689"
0.28409,52.3804,"0.28409,52.3804"
0.12033,52.16447,"0.12033,52.16447"
0.71295,52.24529,"0.71295,52.24529"
0.05413,52.31172,"0.05413,52.31172"
0.19739,52.12809,"0.19739,52.12809"
0.28025,52.4053,"0.28025,52.4053"
1.04797,52.34793,"1.04797,52.34793"
0.69764,52.2571,"0.69764,52.2571"
0.69291,52.25138,"0.69291,52.25138"
0.19427,52.1857,"0.19427,52.1857"
0.08616,52.23014,"0.08616,52.23014"
0.33959,52.33275,"0.33959,52.33275"
0.21772,52.11541,"0.21772,52.11541"
0.18877,52.06251,"0.18877,52.06251"
0.87478,52.32153,"0.87478,52.32153"
0.14026,52.09766,"0.14026,52.09766"
0.18877,52.06251,"0.18877,52.06251"
0.18769,52.18493,"0.18769,52.18493"
0.2201,52.34688,"0.2201,52.34688"
0.40161,52.24226,"0.40161,52.24226"
0.31242,52.35973,"0.31242,52.35973"
0.41128,52.08943,"0.41128,52.08943"
0.18585,52.08337,"0.18585,52.08337"
0.14132,52.22404,"0.14132,52.22404"
0.09295,52.14438,"0.09295,52.14438"
0.01575,52.31209,"0.01575,52.31209"
0.88652,52.32189,"0.88652,52.32189"
0.88119,52.32614,"0.88119,52.32614"
0.136,52.21914,"0.136,52.21914"
0.70998,52.24927,"0.70998,52.24927"
0.30196,52.03696,"0.30196,52.03696"
0.00922,52.10267,"0.00922,52.10267"
0.95156,52.26187,"0.95156,52.26187"
0.1303,52.20085,"0.1303,52.20085"
-0.08112,52.20459,"-0.08112,52.20459"
0.15076,52.24518,"0.15076,52.24518"
0.30866,52.13225,"0.30866,52.13225"
0.19036,52.11131,"0.19036,52.11131"
0.14041,52.17671,"0.14041,52.17671"
0.13627,52.19621,"0.13627,52.19621"
-0.11965,52.25043,"-0.11965,52.25043"
0.10783,52.16962,"0.10783,52.16962"
0.11716,52.17533,"0.11716,52.17533"
0.1218,52.22839,"0.1218,52.22839"
0.32132,52.21602,"0.32132,52.21602"
-0.08608,52.19184,"-0.08608,52.19184"
0.12497,52.19623,"0.12497,52.19623"
0.0928,52.21454,"0.0928,52.21454"
0.34186,52.01289,"0.34186,52.01289"
-0.02562,52.26693,"-0.02562,52.26693"
0.02636,52.25563,"0.02636,52.25563"
0.69537,52.23829,"0.69537,52.23829"
0.61604,52.44178,"0.61604,52.44178"
0.33205,52.03348,"0.33205,52.03348"
0.13677,52.21328,"0.13677,52.21328"
0.20082,52.06591,"0.20082,52.06591"
0.72429,52.2376,"0.72429,52.2376"
-0.00766,52.05169,"-0.00766,52.05169"
-0.11799,52.0643,"-0.11799,52.0643"
-0.11757,52.06459,"-0.11757,52.06459"
0.41621,52.04016,"0.41621,52.04016"
0.13437,52.14914,"0.13437,52.14914"
0.52104,52.34734,"0.52104,52.34734"
0.05763,52.28785,"0.05763,52.28785"
0.13845,52.20921,"0.13845,52.20921"
-0.01055,52.26959,"-0.01055,52.26959"
0.43603,52.08292,"0.43603,52.08292"
0.3884,52.31143,"0.3884,52.31143"
0.1272,52.22615,"0.1272,52.22615"
-0.06063,52.27872,"-0.06063,52.27872"
0.11225,52.21238,"0.11225,52.21238"
0.6765,52.43262,"0.6765,52.43262"
0.00748,52.05465,"0.00748,52.05465"
0.18688,52.1827,"0.18688,52.1827"
0.48885,52.30559,"0.48885,52.30559"
0.44361,52.07056,"0.44361,52.07056"
0.18877,52.06251,"0.18877,52.06251"
0.26356,52.41109,"0.26356,52.41109"
-0.05429,52.0192,"-0.05429,52.0192"
-0.01085,52.2702,"-0.01085,52.2702"
0.0839,52.21477,"0.0839,52.21477"
0.71049,52.24292,"0.71049,52.24292"
0.63788,52.17366,"0.63788,52.17366"
0.2449,52.43295,"0.2449,52.43295"
0.72007,52.24797,"0.72007,52.24797"
0.67656,52.22341,"0.67656,52.22341"
0.10783,52.16962,"0.10783,52.16962"
0.6561,52.39133,"0.6561,52.39133"
0.07582,52.23151,"0.07582,52.23151"
0.12175,52.21423,"0.12175,52.21423"
0.1407,52.1885,"0.1407,52.1885"
-0.01055,52.26959,"-0.01055,52.26959"
0.09603,52.20997,"0.09603,52.20997"
-0.11567,52.24661,"-0.11567,52.24661"
0.4723,52.37648,"0.4723,52.37648"
0.3537,52.32112,"0.3537,52.32112"
0.51381,52.3493,"0.51381,52.3493"
0.12203,52.16642,"0.12203,52.16642"
-0.01085,52.04545,"-0.01085,52.04545"
0.06356,52.23901,"0.06356,52.23901"
0.49227,52.27294,"0.49227,52.27294"
0.47414,52.37532,"0.47414,52.37532"
0.31564,52.04128,"0.31564,52.04128"
0.70769,52.25265,"0.70769,52.25265"
0.75396,52.4261,"0.75396,52.4261"
0.26719,52.40018,"0.26719,52.40018"
-0.00866,52.26889,"-0.00866,52.26889"
-0.00866,52.26889,"-0.00866,52.26889"
0.3522,52.09987,"0.3522,52.09987"
0.66781,52.25721,"0.66781,52.25721"
0.00566,52.20743,"0.00566,52.20743"
0.21411,51.98315,"0.21411,51.98315"
-0.06478,52.22412,"-0.06478,52.22412"
0.15931,52.09264,"0.15931,52.09264"
-0.05021,52.21985,"-0.05021,52.21985"
1.10701,52.37655,"1.10701,52.37655"
0.89237,52.22026,"0.89237,52.22026"
0.0553,52.217,"0.0553,52.217"
0.43451,52.0782,"0.43451,52.0782"
0.69538,52.26278,"0.69538,52.26278"
0.45144,52.07515,"0.45144,52.07515"
0.96105,52.39338,"0.96105,52.39338"
0.45273,52.09619,"0.45273,52.09619"
0.10168,52.19596,"0.10168,52.19596"
0.33077,52.29297,"0.33077,52.29297"
0.32757,52.27104,"0.32757,52.27104"
0.53723,52.33924,"0.53723,52.33924"
0.75131,52.42868,"0.75131,52.42868"
0.39649,52.2611,"0.39649,52.2611"
1.00796,52.35933,"1.00796,52.35933"
0.38932,52.24666,"0.38932,52.24666"
0.41285,52.09168,"0.41285,52.09168"
0.11852,52.20214,"0.11852,52.20214"
0.26786,52.16173,"0.26786,52.16173"
0.70219,52.2417,"0.70219,52.2417"
0.47959,52.29586,"0.47959,52.29586"
0.47959,52.29586,"0.47959,52.29586"
0.70372,52.26056,"0.70372,52.26056"
0.681,52.24849,"0.681,52.24849"
0.40684,52.24465,"0.40684,52.24465"
0.23794,52.16857,"0.23794,52.16857"
0.20742,52.14593,"0.20742,52.14593"
0.12064,52.16726,"0.12064,52.16726"
0.45277,52.28467,"0.45277,52.28467"
0.15836,52.22519,"0.15836,52.22519"
0.6916,52.25245,"0.6916,52.25245"
0.20212,52.21268,"0.20212,52.21268"
0.63118,52.26677,"0.63118,52.26677"
0.68802,52.23631,"0.68802,52.23631"
0.10156,52.19607,"0.10156,52.19607"
0.18677,52.18674,"0.18677,52.18674"
0.24252,51.95998,"0.24252,51.95998"
0.03792,52.18761,"0.03792,52.18761"
0.70399,52.24764,"0.70399,52.24764"
0.1176,52.17091,"0.1176,52.17091"
1.10457,52.37813,"1.10457,52.37813"
1.10457,52.37813,"1.10457,52.37813"
0.71936,52.22872,"0.71936,52.22872"
0.72007,52.23625,"0.72007,52.23625"
1.02071,52.33698,"1.02071,52.33698"
0.9195,52.24052,"0.9195,52.24052"
0.72636,52.40803,"0.72636,52.40803"
-0.02536,52.048,"-0.02536,52.048"
0.23063,52.38816,"0.23063,52.38816"
0.14854,52.15408,"0.14854,52.15408"
0.73909,52.23996,"0.73909,52.23996"
-0.02775,52.05481,"-0.02775,52.05481"
0.25792,52.38802,"0.25792,52.38802"
0.04319,52.22531,"0.04319,52.22531"
0.54725,52.31342,"0.54725,52.31342"
0.86455,52.26347,"0.86455,52.26347"
0.1212,52.17602,"0.1212,52.17602"
0.46922,52.07007,"0.46922,52.07007"
0.83609,52.30464,"0.83609,52.30464"
0.83609,52.30464,"0.83609,52.30464"
0.1554,52.22761,"0.1554,52.22761"
0.12087,52.33952,"0.12087,52.33952"
0.88212,52.1637,"0.88212,52.1637"
0.48297,52.24967,"0.48297,52.24967"
0.2627,52.40567,"0.2627,52.40567"
0.31658,52.45315,"0.31658,52.45315"
0.09117,52.21129,"0.09117,52.21129"
0.09117,52.21129,"0.09117,52.21129"
0.69067,52.24909,"0.69067,52.24909"
0.25975,52.02192,"0.25975,52.02192"
0.91543,52.45075,"0.91543,52.45075"
0.32813,52.27693,"0.32813,52.27693"
0.29603,52.17944,"0.29603,52.17944"
-0.06629,52.21959,"-0.06629,52.21959"
0.90419,52.38981,"0.90419,52.38981"
0.1303,52.20085,"0.1303,52.20085"
0.165,52.1721,"0.165,52.1721"
0.215,52.39226,"0.215,52.39226"
0.1403,52.21402,"0.1403,52.21402"
0.15298,52.23827,"0.15298,52.23827"
0.34714,52.14139,"0.34714,52.14139"
0.15482,52.23869,"0.15482,52.23869"
0.3009,52.18548,"0.3009,52.18548"
1.0593,52.35009,"1.0593,52.35009"
0.12326,52.22837,"0.12326,52.22837"
0.52583,52.41151,"0.52583,52.41151"
0.52583,52.41151,"0.52583,52.41151"
0.45916,52.38169,"0.45916,52.38169"
0.16144,52.24344,"0.16144,52.24344"
0.32222,52.26656,"0.32222,52.26656"
0.72891,52.25738,"0.72891,52.25738"
0.70075,52.2011,"0.70075,52.2011"
0.83011,52.30153,"0.83011,52.30153"
0.51159,52.34367,"0.51159,52.34367"
0.72038,52.23125,"0.72038,52.23125"
0.08056,52.21411,"0.08056,52.21411"
0.11083,52.21937,"0.11083,52.21937"
0.88856,52.22469,"0.88856,52.22469"
0.88856,52.22469,"0.88856,52.22469"
0.26405,52.40471,"0.26405,52.40471"
0.20643,52.21627,"0.20643,52.21627"
0.14825,52.35797,"0.14825,52.35797"
0.14825,52.35797,"0.14825,52.35797"
-0.02635,52.0525,"-0.02635,52.0525"
0.84707,52.55301,"0.84707,52.55301"
0.69267,52.25224,"0.69267,52.25224"
0.05413,52.31172,"0.05413,52.31172"
0.05413,52.31172,"0.05413,52.31172"
0.60541,52.36778,"0.60541,52.36778"
0.60541,52.36778,"0.60541,52.36778"
0.86889,52.36647,"0.86889,52.36647"
0.3631,52.24969,"0.3631,52.24969"
0.70859,52.24426,"0.70859,52.24426"
0.53373,52.33818,"0.53373,52.33818"
0.25204,52.02363,"0.25204,52.02363"
0.3546,52.10005,"0.3546,52.10005"
0.44521,52.07468,"0.44521,52.07468"
0.37177,52.26584,"0.37177,52.26584"
0.36853,52.26624,"0.36853,52.26624"
0.40846,52.09005,"0.40846,52.09005"
0.20271,52.32658,"0.20271,52.32658"
0.68366,52.24393,"0.68366,52.24393"
0.14573,52.20668,"0.14573,52.20668"
0.13595,52.21825,"0.13595,52.21825"
0.75259,52.41053,"0.75259,52.41053"
0.01579,52.21579,"0.01579,52.21579"
0.02267,52.25432,"0.02267,52.25432"
0.26953,52.16706,"0.26953,52.16706"
0.27152,52.16723,"0.27152,52.16723"
0.6179,52.44435,"0.6179,52.44435"
0.24175,52.39173,"0.24175,52.39173"
-0.0822,52.2184,"-0.0822,52.2184"
0.11948,52.21291,"0.11948,52.21291"
0.11922,52.21269,"0.11922,52.21269"
-0.02331,52.04707,"-0.02331,52.04707"
0.6656,52.38742,"0.6656,52.38742"
0.66549,52.38595,"0.66549,52.38595"
-0.00866,52.26889,"-0.00866,52.26889"
0.18877,52.06251,"0.18877,52.06251"
0.11091,52.21481,"0.11091,52.21481"
0.62455,52.4497,"0.62455,52.4497"
0.38819,52.12426,"0.38819,52.12426"
0.20435,52.18504,"0.20435,52.18504"
-0.11534,52.2469,"-0.11534,52.2469"
0.1292,52.16825,"0.1292,52.16825"
0.84979,52.18427,"0.84979,52.18427"
0.05957,52.17719,"0.05957,52.17719"
0.10708,52.19353,"0.10708,52.19353"
0.69199,52.25155,"0.69199,52.25155"
0.20643,52.21627,"0.20643,52.21627"
0.23172,51.96863,"0.23172,51.96863"
0.40087,52.09078,"0.40087,52.09078"
0.5134,52.27113,"0.5134,52.27113"
0.51351,52.27208,"0.51351,52.27208"
0.50487,52.27263,"0.50487,52.27263"
0.17111,52.21505,"0.17111,52.21505"
0.72205,52.40506,"0.72205,52.40506"
-0.029,52.25995,"-0.029,52.25995"
0.74506,52.23815,"0.74506,52.23815"
-0.0284,52.29004,"-0.0284,52.29004"
1.03606,52.44765,"1.03606,52.44765"
0.6754,52.38578,"0.6754,52.38578"
0.88038,52.32582,"0.88038,52.32582"
0.58438,52.15887,"0.58438,52.15887"
0.32835,52.34141,"0.32835,52.34141"
0.40446,52.24349,"0.40446,52.24349"
0.68777,52.23658,"0.68777,52.23658"
0.21472,51.98415,"0.21472,51.98415"
0.17554,52.10419,"0.17554,52.10419"
-0.01885,52.00913,"-0.01885,52.00913"
0.15644,52.19797,"0.15644,52.19797"
0.4152,52.33966,"0.4152,52.33966"
0.16954,52.2157,"0.16954,52.2157"
0.7183,52.23868,"0.7183,52.23868"
0.77414,52.3429,"0.77414,52.3429"
0.86718,52.25047,"0.86718,52.25047"
0.86718,52.25047,"0.86718,52.25047"
0.49792,52.38358,"0.49792,52.38358"
0.33077,52.29297,"0.33077,52.29297"
0.14485,52.14852,"0.14485,52.14852"
0.72232,52.24629,"0.72232,52.24629"
0.14403,52.14901,"0.14403,52.14901"
1.11432,52.3814,"1.11432,52.3814"
0.14026,52.09766,"0.14026,52.09766"
0.63191,52.44258,"0.63191,52.44258"
0.12742,52.00886,"0.12742,52.00886"
0.63681,52.44195,"0.63681,52.44195"
0.12083,52.21805,"0.12083,52.21805"
1.1089,52.37615,"1.1089,52.37615"
0.32845,52.3432,"0.32845,52.3432"
0.10796,52.20545,"0.10796,52.20545"
0.19425,52.18571,"0.19425,52.18571"
0.19002,52.18251,"0.19002,52.18251"
-0.02934,52.04753,"-0.02934,52.04753"
-0.02922,52.04757,"-0.02922,52.04757"
0.35483,52.09901,"0.35483,52.09901"
0.02465,52.24988,"0.02465,52.24988"
0.42393,52.25584,"0.42393,52.25584"
0.51202,52.34061,"0.51202,52.34061"
0.74187,52.40643,"0.74187,52.40643"
0.07994,52.21278,"0.07994,52.21278"
0.07951,52.21347,"0.07951,52.21347"
0.18877,52.06251,"0.18877,52.06251"
0.13823,52.20471,"0.13823,52.20471"
0.32623,52.09967,"0.32623,52.09967"
0.08824,52.21103,"0.08824,52.21103"
0.25559,52.02577,"0.25559,52.02577"
0.70871,52.24834,"0.70871,52.24834"
1.01246,52.34304,"1.01246,52.34304"
-0.03847,52.05697,"-0.03847,52.05697"
0.33077,52.29297,"0.33077,52.29297"
0.4974,52.30471,"0.4974,52.30471"
0.58433,52.23904,"0.58433,52.23904"
0.70436,52.24706,"0.70436,52.24706"
0.10973,52.22299,"0.10973,52.22299"
-0.05204,51.98728,"-0.05204,51.98728"
-0.05149,51.98755,"-0.05149,51.98755"
0.32222,52.26656,"0.32222,52.26656"
-0.11604,52.25427,"-0.11604,52.25427"
0.15943,52.248,"0.15943,52.248"
1.11498,52.37998,"1.11498,52.37998"
0.76799,52.27474,"0.76799,52.27474"
0.14556,52.22794,"0.14556,52.22794"
0.02465,52.24988,"0.02465,52.24988"
1.03783,52.4521,"1.03783,52.4521"
0.4563,52.07981,"0.4563,52.07981"
0.10161,52.20573,"0.10161,52.20573"
0.18269,52.08287,"0.18269,52.08287"
0.7073,52.23993,"0.7073,52.23993"
0.14172,52.17506,"0.14172,52.17506"
0.39245,52.25599,"0.39245,52.25599"
0.3927,52.25665,"0.3927,52.25665"
0.3642,52.24946,"0.3642,52.24946"
0.69206,52.23668,"0.69206,52.23668"
0.19041,52.081,"0.19041,52.081"
0.19041,52.081,"0.19041,52.081"
0.10138,52.16581,"0.10138,52.16581"
0.10406,52.16685,"0.10406,52.16685"
0.69659,52.26725,"0.69659,52.26725"
0.92896,52.46662,"0.92896,52.46662"
0.16039,52.20881,"0.16039,52.20881"
0.63231,52.26757,"0.63231,52.26757"
0.1357,52.17689,"0.1357,52.17689"
0.14525,52.22887,"0.14525,52.22887"
0.48301,52.25372,"0.48301,52.25372"
0.25834,52.39844,"0.25834,52.39844"
0.06098,52.14854,"0.06098,52.14854"
0.06098,52.14854,"0.06098,52.14854"
0.21905,52.18164,"0.21905,52.18164"
0.11107,52.24927,"0.11107,52.24927"
0.13688,52.17307,"0.13688,52.17307"
0.88377,52.32465,"0.88377,52.32465"
0.15373,52.22542,"0.15373,52.22542"
0.37937,52.19488,"0.37937,52.19488"
0.10538,52.25297,"0.10538,52.25297"
0.16313,52.12627,"0.16313,52.12627"
-0.0576,52.21737,"-0.0576,52.21737"
-0.01659,52.21854,"-0.01659,52.21854"
0.01631,52.08131,"0.01631,52.08131"
0.46134,52.28437,"0.46134,52.28437"
0.38932,52.24666,"0.38932,52.24666"
0.03159,52.11307,"0.03159,52.11307"
0.00993,52.21596,"0.00993,52.21596"
0.09827,52.25367,"0.09827,52.25367"
0.0927,52.25826,"0.0927,52.25826"
0.53253,52.33598,"0.53253,52.33598"
0.0616,52.23489,"0.0616,52.23489"
0.52073,52.34196,"0.52073,52.34196"
-0.0948,52.20845,"-0.0948,52.20845"
0.72748,52.25539,"0.72748,52.25539"
0.72748,52.25539,"0.72748,52.25539"
0.18877,52.06251,"0.18877,52.06251"
0.15602,52.1093,"0.15602,52.1093"
0.15602,52.1093,"0.15602,52.1093"
0.17743,52.29112,"0.17743,52.29112"
0.38328,52.179,"0.38328,52.179"
0.29281,52.45744,"0.29281,52.45744"
0.19934,51.94248,"0.19934,51.94248"
0.01703,52.08927,"0.01703,52.08927"
0.46574,52.27371,"0.46574,52.27371"
0.17985,52.18777,"0.17985,52.18777"
0.29837,52.05162,"0.29837,52.05162"
0.83237,52.23236,"0.83237,52.23236"
0.13561,52.21106,"0.13561,52.21106"
-0.0649,52.22025,"-0.0649,52.22025"
-0.01055,52.26959,"-0.01055,52.26959"
0.24359,52.39404,"0.24359,52.39404"
0.28812,51.98763,"0.28812,51.98763"
-0.05848,52.1209,"-0.05848,52.1209"
-0.05848,52.1209,"-0.05848,52.1209"
0.67525,52.27236,"0.67525,52.27236"
0.75223,52.41925,"0.75223,52.41925"
0.51297,52.34269,"0.51297,52.34269"
0.51297,52.34269,"0.51297,52.34269"
0.10297,52.16968,"0.10297,52.16968"
0.68643,52.23983,"0.68643,52.23983"
0.71171,52.25135,"0.71171,52.25135"
0.18283,52.21349,"0.18283,52.21349"
0.21691,52.21626,"0.21691,52.21626"
0.11849,52.20013,"0.11849,52.20013"
-0.12246,52.24661,"-0.12246,52.24661"
0.39874,52.1753,"0.39874,52.1753"
0.43366,52.07208,"0.43366,52.07208"
0.43469,52.07262,"0.43469,52.07262"
0.83495,52.29546,"0.83495,52.29546"
0.8352,52.29524,"0.8352,52.29524"
0.69949,52.26336,"0.69949,52.26336"
0.71282,52.27043,"0.71282,52.27043"
-0.07669,52.19519,"-0.07669,52.19519"
0.10506,52.20605,"0.10506,52.20605"
0.16874,52.21746,"0.16874,52.21746"
0.25473,52.02673,"0.25473,52.02673"
0.25468,52.02656,"0.25468,52.02656"
0.69101,52.25186,"0.69101,52.25186"
0.11239,52.1732,"0.11239,52.1732"
0.63367,52.26574,"0.63367,52.26574"
0.95061,52.35885,"0.95061,52.35885"
0.6886,52.23616,"0.6886,52.23616"
0.69336,52.23472,"0.69336,52.23472"
0.83378,52.29966,"0.83378,52.29966"
0.91622,52.28248,"0.91622,52.28248"
-0.0192,52.21027,"-0.0192,52.21027"
0.7142,52.25387,"0.7142,52.25387"
0.75984,52.26736,"0.75984,52.26736"
0.5309,52.18184,"0.5309,52.18184"
0.05904,52.28809,"0.05904,52.28809"
0.74814,52.24424,"0.74814,52.24424"
0.3642,52.24946,"0.3642,52.24946"
0.14182,52.20815,"0.14182,52.20815"
0.05926,52.28823,"0.05926,52.28823"
0.09827,52.25367,"0.09827,52.25367"
0.69129,52.23437,"0.69129,52.23437"
0.01826,52.2548,"0.01826,52.2548"
0.01826,52.2548,"0.01826,52.2548"
0.13359,52.20746,"0.13359,52.20746"
0.72486,52.42435,"0.72486,52.42435"
0.08744,52.21812,"0.08744,52.21812"
0.91709,52.21624,"0.91709,52.21624"
0.77209,52.24,"0.77209,52.24"
0.27645,52.09723,"0.27645,52.09723"
-0.05532,52.04139,"-0.05532,52.04139"
-0.09063,52.0339,"-0.09063,52.0339"
-0.09271,52.03475,"-0.09271,52.03475"
0.47817,52.08151,"0.47817,52.08151"
0.01188,52.21366,"0.01188,52.21366"
0.11454,52.08835,"0.11454,52.08835"
0.13359,52.20746,"0.13359,52.20746"
-0.06855,52.21627,"-0.06855,52.21627"
0.18877,52.06251,"0.18877,52.06251"
0.18666,52.18612,"0.18666,52.18612"
0.61174,52.26396,"0.61174,52.26396"
0.61369,52.26368,"0.61369,52.26368"
0.94581,52.46365,"0.94581,52.46365"
0.12893,52.18982,"0.12893,52.18982"
0.35115,52.32837,"0.35115,52.32837"
0.13097,52.09614,"0.13097,52.09614"
0.14308,52.14769,"0.14308,52.14769"
1.10208,52.43711,"1.10208,52.43711"
-0.01091,52.27463,"-0.01091,52.27463"
0.50262,52.28247,"0.50262,52.28247"
0.48771,52.30615,"0.48771,52.30615"
0.17673,52.35202,"0.17673,52.35202"
0.77065,52.26861,"0.77065,52.26861"
0.3405,52.29834,"0.3405,52.29834"
0.21323,52.34713,"0.21323,52.34713"
0.09484,52.22249,"0.09484,52.22249"
0.14026,52.09766,"0.14026,52.09766"
-0.09429,52.21217,"-0.09429,52.21217"
0.02051,52.07841,"0.02051,52.07841"
0.72486,52.42435,"0.72486,52.42435"
0.1224,52.39216,"0.1224,52.39216"
0.29176,52.44958,"0.29176,52.44958"
0.3917,52.2637,"0.3917,52.2637"
0.74341,52.23861,"0.74341,52.23861"
0.12517,52.1456,"0.12517,52.1456"
0.25636,52.01961,"0.25636,52.01961"
0.10939,52.25669,"0.10939,52.25669"
0.52134,52.35273,"0.52134,52.35273"
