,Incident Number,long,latt,PC Sector
1852,27033391,-4.1163,50.42788,PL6 6
1853,27033486,-0.86561,52.269890000000004,NN3 6
1854,27033554,-2.27961,51.8271,GL2 4
1855,27033633,-4.60548,55.51976,KA9 2
1856,27033692,-0.74826,51.298759999999994,GU14 8
1857,27033739,-7.36044,54.32216,BT94 4
1858,27033743,-0.25318,52.58129,PE1 2
1859,27033962,-0.93547,51.056540000000005,GU33 6
1860,27034357,-3.48502,50.72817,EX1 3
1861,27034726,-1.98816,52.71589,WS12 1
1862,27034802,-0.78354,52.05506,MK13 7
1863,27034812,0.55751,51.57383,SS7 4
1864,27034972,-2.81145,53.831469999999996,PR4 0
1865,27035030,-1.64847,55.15224,NE61 6
1866,27035079,-3.41939,53.335809999999995,LL19 7
1867,27035121,-0.98625,51.47428,RG4 7
1868,27035165,-4.45879,50.755829999999996,EX22 6
1869,27035774,-2.02267,50.723240000000004,BH16 5
1870,27035814,-3.69297,55.5006,ML12 6
1871,27035824,-1.78157,54.00083000000001,HG3 4
1872,27035827,-2.34261,53.73215,BB5 2
1873,27035836,-1.55983,53.783069999999995,LS11 0
1874,27035884,-0.92234,52.22726,NN4 8
1875,27035936,-2.27273,53.3588,M90 1
1876,27036104,-3.54963,54.640440000000005,CA14 2
1877,27036560,-2.71392,51.38858,BS48 3
1878,27036758,-2.28549,53.580380000000005,BL9 9
1879,27036975,-0.80388,51.23424,GU9 0
1880,27037075,-1.17178,50.63055,PO37 6
1881,27037156,-2.13669,52.988730000000004,ST3 2
1882,27037223,-1.02901,52.90521999999999,NG12 3
1883,27037276,-2.92686,54.99353000000001,CA6 5
1884,27037285,-1.70914,51.63497,SN6 7
1885,27037331,0.3049,51.62106,CM14 4
1886,27037388,-0.30308,51.49107,TW8 9
1887,27037438,-1.19079,51.715070000000004,OX4 7
1888,27037503,-1.84219,52.549459999999996,B73 5
1889,27037736,-1.76935,53.76526,BD6 1
1890,27038042,-1.90409,50.80689,BH22 9
1891,27038053,-3.38777,50.86441,EX15 1
1892,27038293,-1.34678,53.42702,S60 2
1893,27038449,-1.74351,52.452380000000005,B26 3
1894,27038835,-2.64986,51.50473,BS11 0
1895,27039036,-1.07289,50.688559999999995,PO35 5
1896,27039456,-2.23642,53.44835,M14 7
1897,27039476,-1.94856,52.39673,B38 8
1898,27039744,-0.78952,51.29015,GU14 0
1899,27039947,-4.31921,50.689370000000004,PL15 9
1900,27040127,-3.59939,51.51685,CF31 4
1901,27040216,-0.73232,52.31163,NN8 6
1902,27040256,-,,N/A
1903,27040378,-2.15368,52.90829,ST15 8
1904,27040437,-4.43505,55.869069999999994,PA3 2
1905,27040850,-3.65502,52.515280000000004,SY19 7
1906,27041183,-3.53705,56.060669999999995,KY12 8
1907,27041240,-0.03264,51.8147,SG12 0
1908,27041293,-2.70325,56.50257,DD7 6
1909,27041319,-1.45074,55.037369999999996,NE25 8
1910,27041476,0.43351,51.3567,ME2 1
1911,27042087,-2.95713,51.589859999999994,NP19 9
1912,27042560,0.72084,52.27005,IP31 1
1913,27043254,-2.02099,52.48753000000001,B69 4
1914,27043398,-0.13634,51.51008,W1B 5
1915,27043705,-0.07821,51.561840000000004,N16 0
1916,27043794,-,,N/A
1917,27043796,-0.78812,52.26283,NN6 0
1918,27043915,-2.14088,52.05805,WR8 9
1919,27043994,-1.15759,52.48453000000001,LE17 5
1920,27044102,-3.87544,55.75131,ML8 5
1921,27044179,-3.02365,53.9211,FY7 7
1922,27044438,-1.73743,53.7809,BD4 7
1923,27044520,-0.84152,51.28111,GU51 4
1924,27044708,-4.19653,55.76486,G74 1
1925,27044737,-4.06462,52.40484,SY23 3
1926,27044929,-1.59856,51.77122,OX18 1
1927,27044931,-0.38314,51.55727,HA4 0
1928,27045156,-0.10118,51.34918,CR2 6
1929,27045279,1.16756,52.04749,IP3 0
1930,27045296,-2.8003,52.51809,SY6 6
1931,27045559,-4.82683,50.3436,PL25 5
1932,27045617,-,,N/A
1933,27045619,0.01093,53.249030000000005,LN9 6
1934,27045623,-1.17618,50.63115,PO37 6
1935,27045800,-2.3351,53.549690000000005,M26 1
1936,27045903,-1.37436,51.73507,OX29 5
1937,27045962,-,,N/A
1938,27046061,0.5083,51.04459,TN18 4
1939,27046130,-0.08759,51.65952,EN2 0
1940,27046412,-2.20672,51.317890000000006,BA14 8
1941,27046488,-3.79937,51.05384,EX36 3
1942,27046600,-2.25948,53.364580000000004,M22 5
1943,27046620,-2.97452,52.197590000000005,HR5 3
1944,27046680,-0.34978,51.59295,HA2 6
1945,27046698,-2.60273,52.113479999999996,HR1 3
1946,27046999,1.23101,52.60906,NR4 7
1947,27047176,0.00968,51.46054,SE3 9
1948,27047400,-0.09574,51.66015,EN2 8
1949,27047428,-1.87931,53.72475,HX1 5
1950,27047860,-0.73649,51.86124,HP22 4
1951,27048108,-4.72327,51.666709999999995,SA70 7
1952,27048161,-0.36843,53.74041,HU3 3
1953,27048286,-,,N/A
1954,27048344,-3.95165,56.12744,FK8 1
1955,27048394,-3.53949,50.48731,TQ2 8
1956,27048491,-1.98292,52.586209999999994,WS1 1
1957,27048622,-1.54764,54.52621,DL1 1
1958,27048804,-5.23635,50.23655,TR15 1
1959,27048854,-2.956,53.42875,L4 0
1960,27048954,1.38061,52.08299,IP12 3
1961,27048982,-0.01513,51.52905,E3 3
1962,27049015,-3.48794,57.69784,IV30 5
1963,27049281,-2.52739,51.484390000000005,BS16 2
1964,27049293,-1.36862,53.946740000000005,LS22 5
1965,27049684,0.05643,51.578920000000004,IG4 5
1966,27049735,-3.07635,53.315180000000005,CH64 3
1967,27049793,-0.49565,51.63538,WD3 8
1968,27049800,-0.8208,51.41248,RG40 1
1969,27050224,-0.42384,53.28685,LN2 2
1970,27050234,-2.15456,57.22249,AB21 7
1971,27050555,-,,N/A
1972,27050599,-0.16269,51.61355,N12 9
1973,27050670,-2.69598,51.222390000000004,BA5 1
1974,27051029,-0.3848,51.338029999999996,KT11 2
1975,27051101,-1.63354,54.38016,DL10 7
1976,27051139,-0.3,53.782619999999994,HU8 9
1977,27051275,-2.73322,53.36116,WA8 7
1978,27051421,-2.20344,53.3652,SK8 6
1979,27051467,-4.93474,55.95531999999999,PA23 7
1980,27051480,-3.91297,56.113409999999995,FK7 7
1981,27051497,-1.7706,53.82141,BD9 4
1982,27051531,-2.22975,51.69494,GL6 0
1983,27051617,-0.25336,51.55723,NW10 1
1984,27051812,0.64096,51.17705,TN27 9
1985,27051906,-2.85693,53.33691999999999,L24 1
1986,27052516,-2.59312,51.46277,BS2 8
1987,27052525,-3.92017,56.07753,FK7 8
1988,27052600,-0.11566,51.372609999999995,CR0 4
1989,27053046,-0.94167,52.20939,NN4 9
1990,27053083,-,,N/A
1991,27053114,-3.04967,50.71402,EX12 4
1992,27053203,-2.78671,53.72736,PR4 5
1993,27053220,-0.299,51.40606,KT1 2
1994,27053360,-0.49476,51.74958,HP1 2
1995,27053407,-1.59383,52.29172,CV34 5
1996,27053664,-0.47952,51.77186,HP1 3
1997,27053720,-4.21511,51.01883,EX39 3
1998,27053775,-,,N/A
1999,27053778,-2.93743,53.415240000000004,L6 8
2000,27053793,0.51365,51.275890000000004,ME16 0
2001,27054252,-1.79721,52.38755,B90 4
2002,27054295,-1.49944,53.58579,S75 6
2003,27054381,-0.44254,51.76664,HP2 7
2004,27054444,-1.20804,53.041959999999996,NG15 7
2005,27054506,-1.47162,53.7971,LS15 7
2006,27054734,0.46746,51.57209,SS14 1
2007,27054827,-1.12079,53.94696,YO24 4
2008,27054847,-4.32899,52.90136999999999,LL53 6
2009,27054884,-2.09154,53.242369999999994,SK11 0
2010,27055130,-2.11929,52.48477,DY5 1
2011,27055231,0.52988,52.03868,CO9 4
2012,27055567,-0.07956,51.28935,CR3 6
2013,27055595,-2.10093,57.185559999999995,AB23 8
2014,27055804,-0.25493,51.39283,KT3 5
2015,27055867,-0.21109,51.52167,W10 5
2016,27056160,-2.29888,50.9342,DT10 1
2017,27056216,0.23664,51.71455,CM5 0
2018,27056243,-2.12539,53.38495,SK7 4
2019,27056250,-0.4509,50.95219,RH20 2
2020,27056357,-3.47924,54.707840000000004,CA15 7
2021,27056376,-3.12746,51.01065,TA1 5
2022,27056574,-1.20248,52.77075,LE11 1
2023,27056653,-0.75472,51.42476,RG42 2
2024,27056840,-1.30727,52.95446999999999,DE7 4
2025,27056966,-0.69246,51.417590000000004,SL5 8
2026,27057145,-2.49094,51.46594,BS15 4
2027,27057536,-0.1601,51.8914,SG2 9
2028,27057863,-2.59695,53.39004,WA1 1
2029,27058152,0.21427,51.881640000000004,CM24 1
2030,27058185,-0.25486,51.39462,KT3 6
2031,27058237,-4.17184,55.750919999999994,G75 0
2032,27058623,-1.17022,50.72011,PO33 3
2033,27058670,-1.88027,53.7218,HX1 4
2034,27058705,-2.29331,51.24364,BA11 2
2035,27058864,-0.65887,53.595,DN15 7
2036,27059412,-1.48565,52.89369,DE23 8
2037,27059436,-1.3656,53.66613,WF4 1
2038,27059761,-1.53512,53.78791,LS10 1
2039,27059771,-2.02495,52.67301,WS11 0
2040,27060076,-0.84211,52.27146,NN3 8
2041,27060314,-2.62009,51.54087,BS35 5
2042,27060317,0.88282,51.31008,ME13 8
2043,27060679,-0.6788,51.34981,GU18 5
2044,27060910,-,,N/A
2045,27061001,-1.14789,52.75779,LE12 8
2046,27061198,-0.40434,54.27329,YO11 2
2047,27061256,-1.28612,53.00414,NG16 2
2048,27061275,-1.09117,52.96151,NG4 1
2049,27061459,-,,N/A
2050,27061476,-1.63712,53.797709999999995,LS13 4
2051,27061610,-2.58612,51.50353,BS7 0
2052,27061797,-1.06103,52.5926,LE2 4
2053,27061841,0.07991,52.13913,CB22 7
2054,27061892,-2.47434,53.74739,BB1 1
2055,27061915,-2.41687,53.5764,BL2 1
2056,27062152,-1.53112,53.772180000000006,LS10 2
2057,27062309,-0.36541,51.5599,HA2 8
2058,27062325,-4.82714,50.41387,PL26 8
2059,27062381,-2.85505,53.33586,L24 1
2060,27062554,-0.04033,51.44728,SE23 1
2061,27062986,-2.87676,51.01445,TA10 0
2062,27063005,-2.5438,53.69815,PR6 8
2063,27063077,-0.01433,51.75782,EN11 8
2064,27063132,-,,N/A
2065,27063239,-4.28868,53.18006,LL61 6
2066,27063828,-,,N/A
2067,27064066,-0.56895,51.5104,SL2 5
2068,27064117,0.01256,52.693419999999996,PE12 0
2069,27064156,-1.12149,52.67038,LE4 4
2070,27064699,-,,N/A
2071,27064713,-0.43521,51.37559,KT13 9
2072,27064965,-3.44758,56.056430000000006,KY11 8
2073,27064996,-1.43939,53.82301999999999,LS14 5
2074,27065030,-1.77213,53.81961999999999,BD9 4
2075,27065105,-1.24695,52.7598,LE11 3
2076,27065224,1.48569,52.62324,NR13 4
2077,27065226,-3.3736,50.88897,EX15 2
2078,27065278,-0.33182,51.4327,TW11 8
2079,27065716,-3.17134,51.47305,CF10 5
2080,27065834,-1.31227,50.66545,PO30 3
2081,27065887,-1.67803,53.808969999999995,LS28 5
2082,27066306,-0.41113,51.64863,WD18 0
2083,27066346,-0.97702,53.585969999999996,DN7 6
2084,27066456,0.06237,51.39822,BR1 2
2085,27066568,0.33422,53.22962,PE24 5
2086,27066703,-1.41388,53.581109999999995,S72 8
2087,27066708,-1.30088,50.72268,PO30 5
2088,27066912,-1.0408,53.79701,YO8 5
2089,27067177,-2.17227,53.05301,ST6 1
2090,27067289,-2.74629,54.32801,LA9 4
2091,27067440,-2.15161,57.037819999999996,AB39 3
2092,27067445,-2.10036,53.48846999999999,OL6 7
2093,27067482,-2.87023,54.80007,CA4 0
2094,27067550,-3.38539,54.86894,CA7 4
2095,27067741,-0.71043,52.56592,LE15 9
2096,27067766,-3.36145,55.950790000000005,EH12 9
2097,27067942,0.851,51.1612,TN25 4
2098,27068058,-1.20749,52.75937,LE11 2
2099,27068078,-4.28691,55.81085,G46 6
2100,27068237,-1.79345,51.066790000000005,SP1 2
2101,27068505,-2.82166,51.04052,TA10 9
2102,27068840,-2.91715,54.647330000000004,CA11 0
2103,27068936,-4.54361,55.83314,PA10 2
2104,27069377,-2.58663,56.55978,DD11 1
2105,27069504,-1.2005,52.959540000000004,NG8 1
2106,27070465,-2.43788,53.563469999999995,BL3 3
2107,27070643,-0.49423,53.742059999999995,HU14 3
2108,27070777,-0.0509,51.45796,SE15 3
2109,27070897,-1.99557,52.589130000000004,WS2 8
2110,27070958,-1.42488,52.61541,CV13 0
2111,27071075,-2.63952,53.415969999999994,WA5 3
2112,27071583,-2.70515,51.16084,BA6 9
2113,27071649,-1.13262,53.964119999999994,YO26 5
2114,27071854,-1.21459,54.6089,TS2 1
2115,27071978,-2.13005,53.3952,SK2 6
2116,27071991,-2.23337,53.00894,ST5 2
2117,27072036,-0.84211,52.27146,NN3 8
2118,27072115,-3.47704,50.70545,EX2 7
2119,27072334,-0.21989,52.54558000000001,PE2 8
2120,27072555,-2.83417,53.367459999999994,L26 7
2121,27072567,-5.28955,50.20627,TR14 7
2122,27072641,0.08056,51.62856,IG7 6
2123,27072965,-1.06111,54.530269999999994,TS14 7
2124,27073066,-2.85777,53.13134,CH3 6
2125,27073068,-3.58832,51.515570000000004,CF31 4
2126,27073198,-2.27273,53.3588,M90 1
2127,27073439,-1.17651,52.96836999999999,NG7 5
2128,27073935,-4.06759,55.798559999999995,G71 8
2129,27073984,-1.60287,51.43932,SN8 2
2130,27074371,-0.82063,53.93071,YO42 4
2131,27074491,-1.67009,54.44116999999999,DL10 6
2132,27074519,0.7215,51.54241,SS2 5
2133,27074556,-0.12773,51.40975,SW16 5
2134,27075077,-0.18206,51.153659999999995,RH6 0
2135,27075585,-0.17648,51.7019,EN6 1
2136,27075630,-1.94335,51.86801,GL54 4
2137,27075642,-1.99117,52.46505,B68 0
2138,27075743,0.23427,51.13537,TN4 8
2139,27076096,1.18862,52.05236,IP4 5
2140,27076136,-1.48439,50.91854,SO40 3
2141,27076151,0.12182,52.2053,CB2 3
2142,27076356,-0.5447,53.24551999999999,LN1 3
2143,27076369,-1.13666,52.63279,LE1 5
2144,27076638,-1.0791,50.79335,PO5 1
2145,27076864,-1.52594,51.50378,RG17 8
2146,27077098,0.28668,51.18439,TN9 2
2147,27077140,-0.70081,52.49208,NN17 1
2148,27077339,-2.53966,53.37365,WA4 2
2149,27077448,-5.39783,50.19603,TR27 5
2150,27077758,-2.13135,53.25719,SK11 6
2151,27077835,-1.48698,53.55324,S70 2
2152,27077871,0.69791,51.24073,ME17 2
2153,27077907,-,,N/A
2154,27077922,0.45625,52.07891,CB9 0
2155,27078221,-1.40591,53.93431999999999,LS22 6
2156,27078380,-2.01922,52.66644,WS6 6
2157,27078635,-0.32059,51.60153,HA7 2
2158,27078856,-0.03877,51.37142,CR0 8
2159,27079413,-1.70827,52.50425,B46 1
2160,27079499,-0.95342,53.07989,NG25 0
2161,27079525,-2.32112,51.47364,SN14 8
2162,27079539,-3.53926,54.53001,CA25 5
2163,27079620,-2.04925,52.558530000000005,WS10 8
2164,27079832,-0.15967,51.155609999999996,RH6 0
2165,27080048,-0.69159,51.35445,GU19 5
2166,27080137,0.06106,51.578359999999996,IG2 6
2167,27080181,-0.12232,51.436640000000004,SW16 2
2168,27080395,-2.07166,53.450590000000005,SK14 2
2169,27080666,-1.99557,52.589130000000004,WS2 8
2170,27080744,-0.37881,51.58886,HA5 5
2171,27080926,-1.78917,52.3846,
2172,27081015,-1.09422,53.96465,YO30 7
2173,27081048,-4.11306,57.58895,IV10 8
2174,27081237,-1.01546,53.43553000000001,DN10 6
2175,27081523,0.27173,50.88797,BN27 4
2176,27081599,-,,N/A
2177,27081823,-1.70046,53.858109999999996,LS19 7
2178,27081861,-0.43506,53.78105,HU16 5
2179,27082865,-2.51056,53.74984,BB2 6
2180,27083151,-0.50708,51.286590000000004,GU23 6
2181,27083455,0.62694,51.55356,SS9 3
2182,27083715,-1.1958,51.25578,RG23 7
2183,27083824,-0.29001,51.41583,KT2 6
2184,27083985,-1.10858,52.65051,LE4 6
2185,27084036,-0.23546,52.0823,SG18 8
2186,27084238,-2.90403,53.2779,CH65 0
2187,27084456,-1.52407,53.32088,S17 3
2188,27084491,-1.30429,51.10788,SO23 7
2189,27084637,0.06042,51.551629999999996,E12 5
2190,27084689,-2.13216,52.28229,WR9 0
2191,27084958,-4.3001,55.793530000000004,G46 6
2192,27085106,1.14405,52.04097,IP2 8
2193,27085199,-3.1584,51.49992,CF23 9
2194,27085276,-0.02423,51.4755,SE8 4
2195,27085358,-2.02267,50.723240000000004,BH16 5
2196,27085566,-0.18579,51.1683,RH6 0
2197,27085598,1.57279,52.24013,IP16 4
2198,27085815,-1.64494,53.8403,LS18 5
2199,27085983,-2.74634,53.33028,WA7 4
2200,27086160,-1.54913,53.8326,LS7 2
2201,27086351,0.1117,51.36251,BR6 9
2202,27086432,-1.62736,51.61295,SN6 8
2203,27086458,-2.2188,50.680040000000005,BH20 6
2204,27086638,-2.21762,55.63243000000001,TD12 4
2205,27086829,-2.10679,52.79316,ST17 4
2206,27086924,-3.75463,56.05862,FK2 8
2207,27087138,0.45658,50.85207,TN39 4
2208,27087223,-2.55565,53.241080000000004,CW8 2
2209,27087407,0.32935,51.6309,CM15 8
2210,27087936,-1.59383,52.29172,CV34 5
2211,27088129,0.22715,51.912009999999995,CM22 6
2212,27088242,-1.78003,52.295809999999996,B95 5
2213,27088329,-1.46586,52.91611999999999,DE1 2
2214,27088396,-1.54736,53.793209999999995,LS1 4
2215,27088812,-2.52876,53.41981,WA3 6
2216,27088870,-2.75032,50.72376,DT6 4
2217,27089223,-2.99745,51.25499,TA8 2
2218,27089225,-2.01476,52.57564,WS2 9
2219,27089285,-4.13957,50.417640000000006,PL6 5
2220,27089419,-0.18548,51.54916,NW3 6
2221,27090182,-0.45153,52.12014,MK42 0
2222,27090295,-1.85625,52.52381,B23 6
2223,27090439,-3.28453,55.905390000000004,EH14 5
2224,27090451,-2.0567,51.90847,GL52 5
2225,27090512,-1.39988,50.89707,SO14 2
2226,27090552,-1.49971,53.41344,S6 1
2227,27090643,-0.2189,52.13151,SG19 2
2228,27090872,-2.72553,51.15337,BA6 9
2229,27091092,-1.42066,51.89921,OX20 1
2230,27091216,-0.28179,51.596470000000004,HA8 5
2231,27091285,-2.92408,50.95431,TA19 9
2232,27091330,-0.6335,51.47249,SL4 3
2233,27091365,-,,N/A
2234,27091526,-2.79423,55.95649,EH41 3
2235,27091564,-0.37582,51.63199,WD19 5
2236,27091673,-3.9973,51.605540000000005,SA2 8
2237,27091857,-0.72487,51.34582,GU15 4
2238,27091924,-3.0447,53.43323,CH45 5
2239,27091961,-3.18437,51.05539,TA4 3
2240,27091987,-3.89615,54.95912,DG7 3
2241,27092154,-0.31873,51.730109999999996,AL2 1
2242,27092220,-0.49698,52.16146,MK41 6
2243,27092533,-1.8745,52.50128,B6 5
2244,27092591,-1.77782,52.47919,B33 0
2245,27092752,0.18156,51.56269,RM7 0
2246,27092773,-1.20907,50.671820000000004,PO36 0
2247,27092787,-2.23896,53.474059999999994,M1 7
2248,27092800,-1.30445,54.56154,TS17 6
2249,27093022,0.86382,52.26578,IP31 3
2250,27093260,-0.34783,53.742340000000006,HU3 2
2251,27093308,-,,N/A
2252,27093729,-3.0059,52.87166,SY11 4
2253,27093871,-1.47775,52.901230000000005,DE23 8
2254,27094135,-0.70911,51.088440000000006,GU27 2
2255,27094139,-0.05911,51.58961,N17 9
2256,27094483,-3.12767,53.37676999999999,CH49 3
2257,27094592,0.64096,51.17705,TN27 9
2258,27094884,-2.15069,53.48789,M43 7
2259,27094991,-2.88692,53.495909999999995,L33 1
2260,27095064,-2.29868,53.59304,BL9 0
2261,27095353,-3.37006,50.88622,EX15 2
2262,27095497,-0.08106,51.66531,EN2 0
2263,27095748,-1.30727,52.95446999999999,DE7 4
2264,27096310,-,,N/A
2265,27096626,-2.24695,53.44653,M16 8
2266,27096684,-2.7565,55.72837,TD2 6
2267,27096702,-,,N/A
2268,27096818,-4.39984,55.83027,PA2 7
2269,27096848,-3.49815,51.65418,CF41 7
2270,27096947,-,,N/A
2271,27097247,-3.41442,53.096940000000004,LL15 2
2272,27097257,-1.97315,53.044940000000004,ST10 2
2273,27097291,-0.89656,52.26299,NN2 7
2274,27097424,-2.86594,53.343630000000005,L24 1
2275,27097500,-2.89065,53.55314,L39 4
2276,27097853,-,,N/A
2277,27098141,-3.51797,50.694959999999995,EX2 8
2278,27098513,-0.38737,51.6783,WD24 7
2279,27098528,-0.31232,51.43504,TW10 7
2280,27098663,0.32118,52.45666,CB6 1
2281,27098699,-1.73106,52.451280000000004,B26 3
2282,27098907,-3.34546,51.39819,CF62 3
2283,27098949,-1.82691,53.79724,BD15 7
2284,27099453,-2.89417,53.361630000000005,L19 4
2285,27099493,-2.9663,50.76572,EX13 5
2286,27099543,-2.09066,57.130269999999996,AB11 8
2287,27099568,-2.26577,50.89788,DT11 0
2288,27099616,-1.89923,52.43525,B14 7
2289,27099662,-1.69516,55.40758,NE66 2
2290,27099716,-0.3404,51.81045,AL5 5
2291,27100210,-4.77893,50.34466,PL25 4
2292,27100416,-3.01998,53.410680000000006,CH44 6
2293,27100700,-3.83353,53.32751999999999,LL30 2
2294,27100725,-1.21812,52.97315,NG8 3
2295,27100792,-1.92281,52.48444,B18 7
2296,27101078,-2.96113,51.34083,BS23 3
2297,27101555,-0.8003,54.24448,YO18 8
2298,27101655,-2.471,53.690369999999994,BB3 2
2299,27101660,-3.55985,55.90518,EH54 8
2300,27101684,-3.13579,51.657090000000004,NP11 5
2301,27101808,-2.23185,53.438469999999995,M20 1
2302,27101873,-1.60098,54.9546,NE8 4
2303,27102145,-3.59221,50.532709999999994,TQ12 4
2304,27102677,-2.12106,51.59913,SN16 0
2305,27102901,-1.76446,53.832190000000004,BD18 2
2306,27103056,-4.63597,53.30978,LL65 1
2307,27103156,-0.03611,51.43403,SE6 4
2308,27103422,-1.88639,50.831109999999995,BH22 0
2309,27103423,-2.34838,53.52635,M27 6
2310,27103450,0.40452,51.63118,CM12 0
2311,27103563,-1.50279,53.58603000000001,S75 6
2312,27103621,-0.77723,51.22217,GU9 9
2313,27103734,-1.84943,52.58813000000001,B74 4
2314,27103996,-4.99752,51.97265,SA65 9
2315,27104103,-1.51951,52.9235,DE22 4
2316,27104474,-,,N/A
2317,27104667,-1.15235,50.676390000000005,PO36 0
2318,27104848,-1.48919,53.40193000000001,S6 2
2319,27104874,-1.03159,51.441390000000006,RG31 7
2320,27104992,0.08206,51.53422,IG11 7
2321,27105098,-0.65812,53.59567,DN15 7
2322,27105159,-2.40356,53.446999999999996,M41 6
2323,27105195,-1.87117,53.72448000000001,HX1 5
2324,27105446,-4.53108,57.217209999999994,IV2 6
2325,27105514,0.25914,51.351659999999995,TN15 6
2326,27105597,-2.10231,52.617869999999996,WV10 8
2327,27105728,0.00242,51.32755,CR6 9
2328,27105920,-1.49981,52.38765,CV3 5
2329,27106109,-2.14208,53.26183,SK11 8
2330,27106292,-2.12012,53.7264,OL14 8
2331,27106558,-0.47453,51.52239,UB8 3
2332,27106914,-0.79942,52.22428,NN7 1
2333,27107027,-3.24721,51.48102,CF5 4
2334,27107462,-1.36594,52.866969999999995,DE72 2
2335,27107783,-2.36641,53.50555,M28 2
2336,27107831,-1.07584,50.81491,PO2 0
2337,27107982,0.26135,53.34183,LN12 1
2338,27108136,-1.43068,53.38855,S9 3
2339,27108200,-2.40671,51.55547,BS37 7
2340,27108320,-2.68324,53.79413,PR2 9
2341,27108403,-1.51441,52.313,CV32 7
2342,27109337,-4.915,51.68078,SA71 4
2343,27109448,0.49103,51.73281,CM2 6
2344,27109510,-2.64614,53.470859999999995,WA11 0
2345,27109876,-3.97168,55.95293,G67 2
2346,27109950,-0.84414,52.2499,NN3 3
2347,27110016,-2.17212,52.35074,DY10 4
2348,27110086,-3.79188,51.59717,SA12 6
2349,27110169,-,,N/A
2350,27110512,-4.07301,52.21847,SA48 8
2351,27110559,-1.43514,53.460730000000005,S61 2
2352,27110923,-0.28166,51.40851,KT1 3
2353,27111230,-1.74351,52.452380000000005,B26 3
2354,27111427,-2.19846,53.381890000000006,SK8 5
2355,27111620,-1.52577,55.13126,NE24 5
2356,27111715,-2.76189,51.58484,NP26 4
2357,27111733,-3.12767,53.37676999999999,CH49 3
2358,27111854,-0.07228,51.29193,CR3 6
2359,27111963,-1.13889,52.90824,NG11 6
2360,27112098,-1.84463,52.69152,WS13 7
2361,27112113,0.26809,51.154509999999995,TN4 0
2362,27112121,-3.49744,55.893130000000006,EH54 5
2363,27112248,-1.73052,52.448519999999995,B26 3
2364,27112366,-0.4532,52.1591,MK41 8
